objectid,hawaiistgrdsownerlulcarea,perimeter,landcover,featureuid,createdate,createdby,modifieddate,modifiedby,agency,deliverydate,sourceid,severity,publishdate,comments,st_areashape,st_perimetershape
2356,1866153.537,6720.401,Cropland and Pasture,{CCEECC6D-8459-459D-89B2-CFAF6E5A906D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1866157.8402886,6720.39439961561
2357,10015006.05,27899.337,Evergreen Forest Land,{A34E798B-DB25-4A60-AB84-D0F63B9D3EC2},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,10014914.6352393,27899.2201773333
2358,68048.608,1032.396,Residential,{D98B71BB-F19D-4773-833F-1CA42B4DEEBB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,68048.6526424575,1032.39592097891
2383,159260.088,1843.839,Residential,{3454A7C7-B259-47AA-B387-96B43D3A64E9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,159260.199370644,1843.84015190407
2359,647592.29,3384.624,Bare Exposed Rock,{7B43ABF4-B917-4B61-BA3D-12B067623228},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,647592.425539967,3384.62441323301
2360,5775872.371,19437.323,Shrub and Brush Rangeland,{C5BC474D-083F-4EBC-BFD5-74B9EBC0F59A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,5775846.52883911,19437.2416563887
2361,418951.74,2896.675,Shrub and Brush Rangeland,{298B87C8-947D-4E38-A1A5-E6DCBDC5B008},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,418950.87690665,2896.66749691023
2362,440466.68,3285.343,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{DA35E6E6-72F2-461D-9D88-3749ACD0D6C5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,440467.034649282,3285.34313111952
2363,95675.312,1230.866,Other Urban or Built-up Land,{1E8119A1-EEEB-4532-83E1-64421732C2E7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,95675.3775274782,1230.86601627787
2384,1334557.728,4714.489,Evergreen Forest Land,{00E08AAD-7EC1-4978-9D8F-CD20070A4127},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1334545.27619836,4714.47375554616
2364,1143018.701,7539.405,Other Urban or Built-up Land,{A02BDEA4-4709-4945-B263-CD066B2CBFAC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1143018.67636952,7539.40901614658
2365,915371.319,4430.202,Mixed Rangeland,{0DE938C1-8748-4949-A112-43EAB5EE442B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,915374.580447575,4430.19995862531
2366,4046455.921,14827.792,Mixed Rangeland,{B26CF027-E04B-4230-80D9-69E809852E42},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,4046419.04898749,14827.7305858542
2367,1161498.955,6634,Shrub and Brush Rangeland,{689A061F-833A-4AA0-8390-F16E00BA67C3},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1161504.28191245,6634.00338991637
2385,409809.926,2718.371,Cropland and Pasture,{835AA003-E779-4E76-9F47-36FB6AAFA0EF},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,409810.632015613,2718.36928446674
2386,113153.087,1381.252,Mixed Urban or Built-up Land,{E67CEF1A-A531-429A-AC57-84B4F7CD983F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,113153.143329072,1381.25457220157
2368,3913943.339,11656.951,Mixed Rangeland,{044BE700-7A00-484A-B6F1-6904DCD56C49},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3913956.60199673,11656.9536978931
2369,58267.787,963.867,Residential,{92031304-BB8B-47EF-BFAF-58DF5000712F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,58267.824163531,963.867628322699
2370,49726.668,886.525,Commercial and Services,{EFFED663-34BC-4CF9-BE19-A54710F0E75B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,49726.2506158626,886.521239953335
2371,42047.452,832.129,Other Agricultural Land,{BDFB4563-5E33-4E43-955E-4A84E3FAC6EA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,42047.492909023,832.128991000448
2372,437913.922,2924.644,Mixed Rangeland,{BDDEBEDB-0C7B-4E68-B006-5CF41864010A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,437915.042127268,2924.64255614917
2373,71648.848,1088,"Strip Mines, Quarries, and Gravel Pits",{EC761145-DD9F-4D10-B625-AF65FC9E2DE1},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,71648.899318077,1088.00045894083
2374,1992438.838,7795.479,Shrub and Brush Rangeland,{1FFB3352-DF57-4BAB-AE99-EFA31FA9CA26},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1992425.36706314,7795.45659163452
2375,42289.012,812.175,Residential,{584A0D21-59FC-4AA9-88E2-1E8A705B356E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,42288.6639020225,812.171236682171
2404,159054.067,1624.33,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{F63911B8-334A-4278-997C-FE34EE463F7F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,159054.137000509,1624.32958071348
2376,1844888.699,7468.949,Shrub and Brush Rangeland,{1A7B7766-DEE8-44DE-8B69-59DA43A1DDC1},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1844884.33193279,7468.92859076184
2377,705621.512,3780.086,Mixed Rangeland,{506AB3E7-5D6B-41D1-AB2F-5501E6A96ADD},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,705622.027382996,3780.08764826481
2387,3325215.541,8372.393,Evergreen Forest Land,{534B8B5F-4DD3-4610-A4C5-2F2777DF9444},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3325175.99334877,8372.33694041334
2388,62199.099,1242.549,Commercial and Services,{3311F8BF-0B6D-4C58-A8DD-97893B6546A4},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,62198.5676885009,1242.54267424784
2389,36934.418,860.367,Residential,{6F39C6FA-1798-487B-AB02-C77BA55E3949},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,36934.1091503032,860.362391219864
2390,75948.022,1094.953,Residential,{C8CAAE2F-EBA3-422F-8CAE-AE649B6B60CA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,75948.0319672368,1094.95291695875
2391,619837.862,3736.342,Shrub and Brush Rangeland,{30D6D9FF-F158-4656-84F9-2641C80AC781},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,619840.555875882,3736.35051360558
2392,187315.09,1697.815,Commercial and Services,{CF7FFC96-717D-4818-9CA8-C92BEDE2C92D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,187314.074731654,1697.81002463722
2378,20905728.847,26944.701,Cropland and Pasture,{B4D2A978-F6D2-44D4-BA94-BA438F6F5E40},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,20905451.5156494,26944.5598251331
2393,1811765.384,8972.148,Cropland and Pasture,{5BEAEF96-B82D-490A-8173-632556B5DBEA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1811743.6590906,8972.08337585297
2394,363674.197,2302.508,Mixed Rangeland,{D2505F54-CB55-4F51-B682-11CF5CA938E8},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,363675.66339877,2302.51181566027
2395,53758.188,924.84,Residential,{3930E347-F10D-40AF-8405-EA1E6BA24077},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,53757.5986181105,924.834629030556
2396,47119.826,879.463,Commercial and Services,{CAEBEC77-E736-4C3A-81D3-742E962FEFD2},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,47119.8351265049,879.463527557891
2379,19429649.118,37684.517,Cropland and Pasture,{3AD15331-5A84-45F0-9138-1F537BAEF324},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,19429690.6207478,37684.479699815
2380,612093.364,3144.64,Evergreen Forest Land,{E06E11B7-1D15-495F-B209-B526A0F38ECA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,612090.473034305,3144.624868186
2381,121130.552,1418.088,Other Agricultural Land,{873DDB90-48BC-4989-8498-9DBAC4FB57A0},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,121129.593934503,1418.08286436989
2397,1344681.106,6963.061,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{E50FD79E-149E-4840-B66F-35FC233E867F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1344682.16444913,6963.05279576429
2398,6438678.006,11637.035,Evergreen Forest Land,{4AB614FD-B8D8-443C-A547-7873AABACF24},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,6438599.87503213,11636.960385481
2399,1183493.471,5471.702,Mixed Rangeland,{23EB427B-3A3F-4771-99FD-244847484970},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1183496.09739824,5471.69762729575
2400,99640.443,1322.828,Commercial and Services,{E4ECF1F7-3FB1-4D6B-AE33-A0C932AFBEA9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,99640.4464239236,1322.8258617348
2401,178033.429,1962.356,Residential,{58EB44F8-782A-41B1-835C-AB459A2BCEAE},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,178033.515267307,1962.35881599691
2402,435121.912,2869.024,Cropland and Pasture,{4285C9E3-78C3-466A-B1CD-4F5C1CE1C3E2},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,435122.416353141,2869.02465960596
2403,193336.364,1753.911,Residential,{941A6462-9F3F-4962-92D1-77E96C399D5A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,193334.230014936,1753.9018700351
2405,648852.263,4062.503,Shrub and Brush Rangeland,{A2E562D7-2361-4273-8BC1-CEA4F336302B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,648851.259311987,4062.48395864203
2406,1139019.617,4471.829,Cropland and Pasture,{C86EDB3A-3DC9-4959-AFD1-C3EE6FE03746},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1139020.4717014,4471.82588959108
2407,968007.759,4584.391,Mixed Rangeland,{C8908380-8D27-443A-AE54-55E049404792},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,968011.20548911,4584.40403507127
2408,22153.488,570.332,Mixed Urban or Built-up Land,{5B4DEF6A-C6B6-4611-B3D1-016AC0B969CC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,22153.3735372441,570.330914057964
2409,10985392.482,15727.637,Bare Exposed Rock,{EFE41B53-6F5F-48F8-91B3-CDFB9F7DA54E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,10985255.83927,15727.5363506962
2410,97325.963,1205.096,Residential,{7506E9A9-AA49-468A-BCA8-55FDBE3E2F0E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,97325.987741235,1205.09681228206
2412,4828043.56,12841.003,Transitional Areas,{75EEC2FB-A5AB-4024-9B6B-664979644ECB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,4827992.08714193,12840.9363892441
2413,8111317.239,18331.696,Evergreen Forest Land,{D59FA6DC-6207-4241-BCC5-AEE3AD50F7F7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,8111226.52943602,18331.5922938036
2414,540842.309,2798.539,Mixed Rangeland,{D1884D60-9BFA-4318-B2ED-E6E4C63C07DE},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,540842.360431048,2798.53686923527
2415,38525.922,756.989,Residential,{57035887-3DB5-4134-A172-1F7D1E0129D9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,38525.9321627365,756.988710751204
2416,30615.561,672.986,Commercial and Services,{8E8533C8-79BA-4950-97F8-5F5432FEAE36},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,30615.573168119,672.986120121854
2417,359145.329,3046.054,Residential,{3600FC93-AA56-455D-9BA6-B3388C82E27F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,359145.466619962,3046.05411432102
2418,380773.932,2466.99,Shrub and Brush Rangeland,{25A6A646-5D4F-4D4E-A590-5D9CC7097053},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,380769.590475385,2466.97515786579
2419,3712918.215,11797.605,Shrub and Brush Rangeland,{65250094-F741-4BB4-8EE3-311D16F7963E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3712907.14274757,11797.5597144816
2420,9049815.818,23305.972,Cropland and Pasture,{D7BFEC11-FE69-43BB-ABE5-A57AC441BB07},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,9049689.88760499,23305.7915621229
2421,186059.865,1797.653,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{4B8B4CB4-DE01-4FC0-882A-DC9CD6BBEC88},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,186059.925868283,1797.65356274597
2422,870481.856,4979.65,Shrub and Brush Rangeland,{1C29EB63-2618-4C18-A86F-DA3AAB139693},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,870485.218667231,4979.65077488342
2423,2775246.589,12662.407,Shrub and Brush Rangeland,{037764CA-4870-4284-B794-33BB1F5F0561},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2775249.45767854,12662.394134824
2424,1244710.433,5534.862,Evergreen Forest Land,{F13F1776-42A4-4B9B-990C-34D1F7E75704},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1244712.72486153,5534.85784328556
2425,3553152.549,14178.758,Cropland and Pasture,{EA94A74A-0E7B-4D06-A9D8-51102B3E3346},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3553154.08341379,14178.7554927492
2426,44483.342,811.455,Mixed Urban or Built-up Land,{DF619464-DF23-4223-B02F-7CFA2899E4EA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,44483.3603049307,811.455315513372
2427,1263042.734,4749.181,Evergreen Forest Land,{85AC275E-640D-4833-9332-B0EE7FA9344F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1263030.27007889,4749.15551469613
2428,160041.775,1749.94,Residential,{8E76EBAE-8DF2-4AE0-852B-E8440B26AAAB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,160041.83908884,1749.94125623894
2429,34319.679,748.406,Commercial and Services,{4692BF39-0703-4C74-95DF-0A79CF57320A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,34320.2844374457,748.412653208498
2430,3335507.065,8324.037,Mixed Rangeland,{71B067AC-0A6A-4FC0-AC02-74027F06E695},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3335516.08068718,8324.03251491848
2431,675925.473,3260.15,Cropland and Pasture,{3AE5DB7F-1188-4A1B-931D-BD33FF78E439},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,675919.581880675,3260.13625193471
2432,1640135.687,6959.037,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{527EB333-0CC8-426A-8F26-CF5BCED22FDB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1640115.59348685,6958.98923173343
2433,709512.748,4178.406,Shrub and Brush Rangeland,{123F88D6-BDE5-419B-B842-3D5471304AA3},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,709508.917228937,4178.38844972976
2434,714282.081,3827.579,Shrub and Brush Rangeland,{B87C6DBD-1680-408C-8ED3-8229CFB8576F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,714284.933255368,3827.58482134556
2435,6849126.46,22782.012,Cropland and Pasture,{BD084876-4428-444E-82D7-0C0463EA0107},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,6849011.11953513,22781.827368247
2437,1143367.038,6263.955,Shrub and Brush Rangeland,{5D012C0F-10A7-4E0D-9859-FF626FE81D13},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1143377.29219244,6263.9760633117
2438,458493.674,2868.983,Mixed Rangeland,{A9D2F8DF-4791-48AC-BCF4-0412A0E074CA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,458494.02785711,2868.98012490265
2436,23941665.526,42838.726,Mixed Rangeland,{C0BAE46D-ACA7-4F8B-BA4D-5E472BF62F23},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,23941171.1234823,42838.3779607527
2478,676561.844,4236.465,Mixed Urban or Built-up Land,{0AC80D1B-D900-465B-9530-E684B8FBBDF5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,676545.99991998,4236.41668197455
2439,3803661.582,9952.409,Transitional Areas,{A245E1C3-FEAC-4291-A6B4-286F1689EB29},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3803604.4611782,9952.32947757564
2440,64088.811,985.079,Residential,{1CD72C5B-3958-45AC-A369-EE541144FBE5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,64088.8260799137,985.079305414788
2441,2430968.231,13388.02,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{4D781856-5B6D-420F-ADEC-B30AF45E5BD5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2430968.81255331,13388.0178779977
2442,124102.414,1541.946,Mixed Urban or Built-up Land,{CDC1BA5E-FBA5-4948-8910-0467E7C80D7D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,124102.448818471,1541.948621218
2443,3562856.145,9417.437,Evergreen Forest Land,{F4F0C2AF-AF7B-4A18-8397-B07C1A0D8DC2},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3562792.88853762,9417.36263588008
2444,3855224.352,14133.701,Shrub and Brush Rangeland,{F5C1287D-6299-414F-8011-8C37ECE2151F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3855153.73108556,14133.5664982481
2445,174399.981,1688.013,Mixed Urban or Built-up Land,{A9FFBB7C-85BF-4DAC-A057-FFE524A9B5D8},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,174398.021252483,1688.00321453555
2446,754621.477,3469.71,Cropland and Pasture,{BED05E00-5E65-422E-BFFF-97FF449D2E38},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,754614.977463174,3469.69458771855
2447,520225952.189,585623.693,Shrub and Brush Rangeland,{E5A9910A-57D1-4710-99AE-F5DD744620DB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,520223261.340535,585622.107657672
2448,44405.147,892.92,Residential,{27515AAE-573F-4D55-B934-57F75F0B32C2},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,44405.1611422165,892.919124022996
2452,783885.611,5022.316,Cropland and Pasture,{57B08C32-BF99-445B-B437-F96E4503CDF6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,783871.397791015,5022.27001943515
2453,974739.415,4577.793,Cropland and Pasture,{EFEEB8A9-A534-48D3-8AEE-791556B32E04},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,974739.375580018,4577.78747087274
2454,188024.832,1826.072,Residential,{9ECFF476-E8A9-43A7-BF48-5900631238B1},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,188024.886808114,1826.07195406083
2449,13431551.431,28568.195,Mixed Rangeland,{FB1C8F78-951A-4A23-9DFF-F4A8EB95F8FE},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,13431270.0233764,28567.9225518516
2450,753964.164,3852.07,Evergreen Forest Land,{8CC8D8FF-83E5-4983-BA6C-6787FE721B8C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,753955.403240179,3852.04433860658
2451,1319696.351,4730.032,Evergreen Forest Land,{FE345DAA-9943-4108-B45D-9C9EB7575D00},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1319675.20897229,4729.9938376864
2455,132033.105,1596.102,Residential,{3BC43071-04CE-4C37-B345-D0EB0EF0BA53},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,132031.324126107,1596.08971884038
2456,478617.201,2809.755,Evergreen Forest Land,{61FA56C8-2A97-4208-B55E-42CA01748D8D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,478611.182999229,2809.73644869523
2457,1648649.38,7401.064,Mixed Rangeland,{C7F1E032-ECE9-489B-8A2D-D227013F1CFB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1648614.29003475,7400.98914156529
2458,239466.937,1992.191,Bays and Estuaries,{739127C0-F66F-41FE-B5F9-2A7B966D1878},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,239462.258222738,1992.17213294396
2459,675201.054,3555.626,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{4DB0EE1A-17E5-4525-9138-BDC96406CF6E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,675186.943169337,3555.59427028174
2460,634103.546,3706.609,Cropland and Pasture,{9BF6A89E-C627-4865-BFCA-565DFFA4ED3E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,634103.935883034,3706.61298107942
2461,973646.01,4492.973,Mixed Rangeland,{57F379C8-1234-47A9-8265-A4BE16E8CA48},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,973646.838458923,4492.97081326409
2462,208978.035,2322.643,Residential,{A65F9625-728E-4677-B1B4-667EE2488FA1},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,208978.073837677,2322.64517618694
2463,404585.246,2456.337,Cropland and Pasture,{EFDCF26E-3174-45CA-83C7-377DC8AB98EC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,404581.655106514,2456.32546402011
2464,46205.139,902.294,Commercial and Services,{6E60DF8A-D659-463F-B99C-41CD561B582B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,46205.1554343389,902.29478711924
2465,1494286.778,6223.535,Shrub and Brush Rangeland,{97193F34-9B83-468D-9672-2D9E5B838A96},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1494254.28279406,6223.47377970673
2466,197615.034,2111.042,Commercial and Services,{5808B054-23E5-4653-96BF-A0AA5B4A39F7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,197615.038857255,2111.04218405753
2467,496564.988,5013.616,Residential,{F18C75F6-B3F1-4003-B8D6-9FFD276041C4},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,496553.210382559,5013.55416072199
2468,168468.256,1958.952,Transitional Areas,{E1823995-61EC-4F85-898C-156B3121F443},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,168468.24765222,1958.94848405073
2469,26642.204,676.885,Residential,{35BE16E3-4D9F-4E4C-8B34-79E36ED91BC7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,26641.6374431295,676.878184127902
2470,4776186.061,12409.046,Shrub and Brush Rangeland,{28EC7D11-5717-4807-915E-C0AE365BB4EB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,4776199.01793088,12409.0668839167
2471,1167586.226,4572.669,Cropland and Pasture,{50C97BA3-BA37-4A78-AB3E-09FBC630326F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1167586.57739891,4572.66820289926
2472,4544090.563,12651.432,Bare Exposed Rock,{F38D379B-527B-4E9B-9439-60A193AB6F96},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,4544164.53313238,12651.5437928137
2473,441224.324,3204.069,Mixed Urban or Built-up Land,{9645C7BD-19C8-4E44-B406-2F639283AA81},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,441214.098871361,3204.03560080643
2474,200514.838,2042.068,Residential,{0FD23201-EA66-434C-AB55-C01A7507DC95},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,200514.853603471,2042.06446933568
2475,1353727.216,5784.444,Mixed Rangeland,{61F441BC-2D5D-4797-9B07-2EE75DC42A15},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1353730.56874696,5784.44511493623
2476,711573.195,4487.468,Cropland and Pasture,{71B945B0-764F-4664-BF37-A0A3E91BAD65},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,711574.511980007,4487.45924560427
2477,256589.98,2258.888,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{5B6E5B52-B8CD-4E04-B293-CDE8E46CE228},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,256590.011752979,2258.88785019014
2479,9273163.769,19611.544,Cropland and Pasture,{BF82895D-8D40-4F88-B82B-D5240611B364},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,9272944.58567291,19611.3070150596
